f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,target
3,9,13,46,50,146,170,6,5,0,0
126,14,9,76,42,7,10,8,1,0,0
0,19,9,44,44,78,82,5,1,0,1
0,14,15,81,22,94,47,4,4,0,0
0,14,11,73,53,154,160,8,4,0,0
0,14,6,50,49,159,166,4,4,0,0
0,14,19,43,47,120,89,2,2,0,0
0,14,21,42,34,113,117,4,4,0,0
42,14,28,71,60,35,25,0,7,0,1
1,14,27,46,55,102,124,4,4,0,0
0,14,18,2,0,71,60,4,4,0,0
23,14,29,57,59,30,22,4,8,0,1
0,14,11,88,58,117,123,8,8,0,0
20,8,23,85,42,24,30,8,6,0,0
3,14,20,76,58,59,86,4,4,0,0
113,14,15,85,92,36,40,8,8,0,1
0,14,16,57,38,112,114,1,1,0,0
10,5,16,63,55,222,230,8,2,0,0
0,28,13,65,45,55,37,3,3,0,0
0,19,26,45,57,86,135,1,2,0,0
0,0,19,69,96,36,42,8,8,0,1
0,34,15,34,15,110,96,0,0,0,0
0,0,11,62,74,3,5,5,7,0,1
1,14,14,59,53,133,156,7,2,0,1
0,31,18,12,11,67,59,0,0,0,0
10,18,43,43,20,28,7,1,7,0,1
0,14,13,36,54,157,173,5,4,0,0
0,14,23,48,63,72,80,4,4,0,0
19,6,10,80,77,72,72,7,8,0,0
22,22,17,79,56,109,146,4,4,0,0
0,14,8,38,6,102,86,4,4,0,0
1,16,19,67,43,87,70,0,6,0,1
13,14,13,68,39,157,186,2,3,0,0
0,14,9,61,44,114,100,4,4,0,0
1,14,25,73,42,136,104,4,4,0,1
0,14,11,59,59,22,21,4,4,0,0
16,19,28,57,50,26,39,1,3,0,0
13,14,21,87,64,161,208,8,2,0,0
0,19,12,69,49,139,143,7,0,0,0
5,16,23,37,31,50,50,3,7,0,0
22,14,12,70,52,65,72,4,4,0,0
22,11,27,68,40,0,0,8,6,0,1
0,14,3,87,57,173,165,7,6,0,0
3,14,21,51,40,152,162,7,4,0,0
0,14,22,38,49,154,170,4,4,0,0
0,28,10,41,53,12,23,5,7,0,0
41,0,10,83,84,223,231,7,7,0,1
0,10,23,49,58,59,73,7,3,0,0
17,14,8,81,39,112,114,4,4,0,0
0,14,13,52,34,53,41,4,4,0,0
0,31,14,50,56,60,60,2,1,0,0
0,22,31,15,7,56,45,0,5,0,0
26,16,16,58,52,2,5,6,6,0,1
0,14,18,12,10,33,18,4,4,0,0
124,17,21,73,55,31,32,6,1,0,1
154,5,8,70,66,104,110,8,8,0,1
0,14,12,16,47,102,81,0,0,0,0
0,14,14,61,40,164,163,6,5,0,0
0,11,9,39,30,170,177,0,7,0,0
0,14,16,45,45,112,114,6,0,0,0
0,25,28,43,19,143,160,3,0,0,0
0,35,15,1,2,73,68,0,0,0,0
0,14,13,43,30,112,114,4,4,0,0
0,0,35,58,38,27,12,4,4,0,1
7,30,12,50,45,28,15,3,1,0,0
0,14,18,33,13,146,142,0,4,0,0
8,4,39,63,50,11,33,7,6,0,1
0,14,10,35,16,102,96,3,3,0,0
0,14,9,67,54,175,160,4,4,0,0
46,14,15,70,61,223,228,8,8,0,1
0,14,23,55,55,187,206,4,4,0,1
0,34,21,23,16,75,57,0,0,0,0
0,19,13,40,28,97,84,4,4,0,0
0,14,19,74,72,2,2,4,4,0,0
0,14,6,87,54,122,107,4,4,0,0
90,0,26,76,74,10,22,4,4,0,1
0,14,11,75,52,59,53,6,3,0,0
59,14,11,72,74,3,1,7,0,0,0
0,34,17,33,31,72,56,0,0,0,0
0,14,13,57,70,90,112,4,8,0,0
0,15,29,17,32,36,46,5,5,0,1
0,14,11,64,43,104,112,4,4,0,0
0,14,24,50,50,75,74,4,4,0,0
123,14,37,88,95,18,10,8,7,0,1
18,33,7,47,52,58,56,0,1,0,0
1,0,18,54,43,103,123,8,8,0,0
0,14,22,59,47,40,21,7,4,0,1
0,12,17,32,30,20,10,7,7,0,1
0,19,17,44,26,119,135,4,4,0,0
0,14,15,47,55,149,118,4,4,0,0
0,31,28,2,7,84,93,6,0,0,0
0,32,29,39,24,154,144,0,3,0,0
0,25,20,34,24,139,104,0,1,0,0
0,35,14,41,38,192,197,2,0,0,0
0,14,16,65,49,112,114,1,2,0,0
0,14,12,38,20,176,160,4,4,0,0
6,33,16,37,36,33,32,0,0,0,0
0,14,11,40,33,91,86,4,4,0,0
7,9,13,63,53,54,50,7,7,0,0
0,33,12,41,16,203,186,0,0,0,0
0,1,16,82,47,55,93,8,4,0,1
4,7,20,64,85,81,87,5,8,0,1
0,1,26,36,56,4,3,8,8,0,1
0,14,10,46,56,156,166,4,4,0,0
0,14,12,75,41,94,82,4,4,0,0
146,14,43,86,95,112,114,4,4,0,1
84,14,21,55,45,97,156,4,4,0,0
0,14,22,48,13,90,74,0,0,0,0
6,9,6,74,55,194,201,7,2,0,0
0,14,17,49,22,218,220,4,4,0,0
40,17,16,64,55,178,197,1,7,0,1
1,8,10,75,79,83,104,6,5,0,0
0,11,12,66,49,214,219,7,2,0,0
0,14,10,46,44,83,80,4,4,0,0
0,25,21,51,30,69,54,1,5,0,0
0,14,14,65,56,207,210,4,4,0,1
0,1,22,65,63,48,20,4,4,0,1
0,14,6,78,50,112,114,4,4,0,0
3,14,28,28,28,62,67,4,4,0,0
3,17,36,58,44,9,78,2,6,0,1
0,14,3,71,36,170,191,4,4,0,0
20,34,5,66,33,35,43,5,1,0,0
0,22,13,45,69,153,162,1,2,0,0
1,14,22,47,56,68,71,8,8,0,1
0,32,24,24,16,118,103,3,2,0,0
122,14,18,71,60,107,101,4,4,0,0
0,14,10,46,27,165,161,0,0,0,0
0,22,3,58,46,149,134,2,5,0,0
15,14,19,73,27,75,49,4,4,0,1
0,14,21,85,67,112,114,4,4,0,0
0,25,9,25,17,158,142,2,7,0,0
0,14,16,34,24,112,114,0,0,0,0
1,22,7,59,28,176,176,0,0,0,0
0,14,10,60,31,130,109,4,4,0,0
0,0,14,73,59,34,79,8,8,0,1
41,6,16,67,77,67,69,7,3,0,0
0,14,31,82,89,63,66,4,4,0,1
0,21,9,58,34,191,155,0,0,0,0
69,14,15,43,49,135,165,4,4,0,1
0,14,19,65,71,105,128,4,8,0,0
0,26,19,21,16,109,87,0,1,0,0
0,27,17,53,37,47,34,1,2,0,0
30,19,14,64,73,139,159,6,7,0,1
18,6,28,66,74,121,126,2,6,0,1
0,0,26,51,58,132,98,7,7,0,1
0,30,15,41,29,150,142,0,0,0,0
0,15,36,43,48,1,0,7,7,0,1
75,14,31,86,49,112,114,4,4,0,0
0,28,9,68,40,206,212,0,0,0,0
0,14,8,64,46,112,114,4,4,0,0
40,14,15,47,27,57,86,4,4,0,0
0,14,8,63,40,76,55,4,4,0,0
0,14,22,55,92,112,114,4,4,0,1
0,14,24,38,22,78,78,0,0,0,0
5,1,37,73,70,77,121,4,4,0,1
119,0,27,82,72,48,73,8,8,0,1
86,14,10,85,76,39,74,8,7,0,1
0,18,2,70,52,213,220,0,0,0,0
0,19,5,49,53,80,74,0,3,0,0
0,23,15,30,13,191,183,5,4,0,0
4,4,16,60,77,31,74,7,8,0,0
33,4,23,64,59,71,90,7,7,0,1
0,1,24,67,88,77,93,8,8,0,1
0,14,3,79,42,212,209,4,4,0,0
0,32,15,46,25,30,22,2,5,0,0
1,14,27,39,19,26,40,3,0,0,0
20,5,26,82,50,23,22,8,2,0,0
0,14,6,75,68,152,159,8,8,0,1
0,14,10,60,44,132,111,4,4,0,0
0,32,25,23,19,170,152,0,0,0,0
3,26,15,49,44,86,79,0,0,0,0
8,14,11,69,47,38,22,2,4,0,1
0,26,15,41,44,160,141,0,0,0,0
0,24,9,88,56,57,60,4,4,0,0
9,3,14,87,86,3,4,8,7,0,1
0,14,13,18,10,207,201,0,0,0,0
0,14,38,14,13,9,5,4,4,0,0
1,10,12,59,52,215,225,7,6,0,0
0,14,0,70,44,205,210,4,4,0,0
1,1,12,81,62,63,78,4,4,0,0
0,14,3,85,85,112,114,4,4,0,1
0,14,15,17,7,154,155,1,0,0,0
4,14,10,64,53,128,143,4,4,0,1
0,7,23,0,5,34,41,4,4,0,0
0,14,9,76,32,177,187,4,4,0,0
119,10,27,58,68,4,8,7,7,0,1
1,32,12,58,26,100,96,7,7,0,0
1,22,4,46,37,199,199,0,0,0,0
0,35,18,1,0,57,66,0,0,0,0
36,14,40,81,52,4,22,4,4,0,1
0,14,3,58,37,196,190,0,6,0,0
0,31,10,45,40,186,176,7,1,0,0
0,24,5,81,38,210,212,6,4,0,0
10,15,31,42,38,112,13,0,7,0,0
0,14,19,26,12,72,77,4,4,0,0
0,14,25,35,16,80,65,0,4,0,1
0,4,13,60,89,58,64,6,8,0,1
1,0,18,65,71,89,85,8,8,0,1
0,14,4,87,37,220,209,5,4,0,0
78,14,26,75,79,76,78,4,4,0,0
0,22,8,57,53,128,117,0,1,0,0
3,14,6,67,66,11,9,7,7,0,1
1,14,21,30,14,25,29,4,4,0,0
0,33,19,48,44,87,91,5,0,0,0
17,1,4,86,83,179,187,8,8,0,1
0,26,19,27,27,107,88,1,1,0,0
0,29,12,47,21,159,168,2,0,0,0
0,26,21,66,7,69,63,0,0,0,0
0,14,13,69,71,112,114,4,4,0,0
0,2,24,57,75,48,42,8,7,0,1
0,14,13,21,25,163,186,4,4,0,0
0,6,14,62,62,24,25,7,7,0,1
0,14,17,11,5,106,84,4,4,0,0
1,14,16,87,47,112,114,4,4,0,0
0,8,24,65,71,118,138,6,8,0,0
0,14,6,86,33,175,148,4,4,0,0
58,15,23,62,67,45,84,8,8,0,1
7,14,9,48,28,174,174,0,0,0,0
6,12,10,70,61,82,75,7,2,0,0
1,0,11,72,81,145,164,7,8,0,0
0,14,14,48,38,121,125,4,4,0,0
118,1,22,79,72,28,61,7,7,0,0
6,4,11,64,82,192,208,5,7,0,1
3,9,12,66,70,4,3,7,7,0,1
0,14,20,46,33,36,48,8,4,0,0
21,31,15,58,53,121,147,5,5,0,0
20,14,13,76,56,55,109,4,4,0,0
0,21,4,68,37,221,223,0,0,0,0
0,14,8,62,67,94,104,4,0,0,0
0,1,14,78,62,101,93,7,7,0,0
0,14,17,41,54,144,142,7,0,0,0
0,14,9,69,45,201,190,4,0,0,0
25,14,27,53,71,3,3,7,7,0,0
0,27,9,40,22,65,52,0,0,0,0
0,22,12,37,31,52,42,0,0,0,0
0,30,18,42,48,62,56,1,1,0,0
12,18,16,57,71,39,75,5,7,0,0
32,14,12,82,75,210,217,4,4,0,0
9,14,37,86,86,112,114,4,4,0,0
0,14,15,49,17,81,78,4,4,0,0
0,34,9,12,5,124,113,0,0,0,0
0,14,20,35,10,112,114,4,4,0,0
49,14,18,75,51,78,78,4,4,0,1
0,17,26,52,88,123,91,0,0,0,0
0,14,13,64,70,112,114,4,4,0,0
0,6,24,65,70,104,111,7,1,0,1
0,14,9,61,42,225,227,8,7,0,0
0,14,25,21,47,96,69,2,4,0,0
0,5,22,29,36,130,120,7,7,0,0
0,21,13,39,31,172,138,2,5,0,0
0,9,11,77,64,146,166,2,0,0,0
9,14,13,84,84,145,138,4,4,0,0
0,14,19,29,31,112,114,4,4,0,0
44,14,25,63,69,70,107,8,0,0,0
0,14,8,65,23,31,22,0,0,0,0
0,14,18,2,3,24,16,4,4,0,0
13,1,25,77,55,109,137,8,7,0,1
1,5,7,88,65,215,218,8,7,0,0
0,20,7,60,31,176,166,4,4,0,0
0,14,6,38,32,65,60,4,4,0,0
0,14,16,56,39,112,114,4,0,0,0
0,26,11,59,53,53,32,0,0,0,0
101,14,14,59,57,31,16,0,7,0,0
1,12,14,69,75,36,33,7,7,0,1
7,14,23,61,61,68,103,4,4,0,1
0,14,7,73,49,124,109,8,4,0,0
25,14,16,40,51,136,161,5,3,0,0
0,18,5,72,53,213,218,2,2,0,0
0,22,9,48,16,174,160,0,0,0,0
58,3,11,72,84,58,61,7,7,0,1
0,2,34,45,78,5,10,1,5,0,1
28,14,11,77,29,112,114,4,4,0,0
0,14,15,45,40,198,208,4,4,0,0
0,24,15,50,24,167,165,2,3,0,0
0,15,13,55,27,111,87,6,1,0,0
6,33,25,41,24,1,1,0,1,0,0
0,14,12,74,32,59,61,8,4,0,0
12,15,15,72,50,82,109,1,7,0,0
0,22,15,49,32,120,111,0,0,0,0
59,8,17,77,79,52,68,7,5,0,1
4,14,16,64,59,112,114,6,6,0,0
0,14,0,86,63,112,114,4,4,0,0
26,6,21,74,60,158,150,4,7,0,1
0,14,17,49,54,21,29,4,4,0,0
0,29,24,34,23,26,49,1,3,0,0
74,22,17,63,64,40,22,3,3,0,0
0,35,15,28,40,89,83,0,0,0,0
0,30,21,42,47,153,114,0,4,0,0
4,2,9,69,86,53,67,8,8,0,1
0,3,9,39,21,205,192,6,8,0,1
0,14,7,37,18,153,137,4,4,0,0
0,26,13,62,67,38,27,7,6,0,0
13,14,10,56,47,200,195,4,4,0,0
0,32,9,40,48,90,91,2,1,0,0
0,35,13,29,21,95,87,0,1,0,0
0,14,26,22,19,119,98,4,4,0,0
13,14,33,87,61,218,225,4,4,0,1
3,1,9,79,59,101,100,7,8,0,1
0,21,8,69,32,133,109,0,0,0,0
0,18,9,64,70,33,29,7,7,0,1
0,2,24,55,85,71,50,6,8,0,1
0,35,20,36,33,27,22,0,0,0,0
0,14,19,62,35,96,71,0,4,0,0
0,14,5,57,59,154,172,4,4,0,0
1,16,8,79,46,223,226,1,7,0,0
6,14,32,88,36,112,114,4,4,0,0
0,24,12,46,24,192,176,5,2,0,0
0,14,36,37,28,5,4,8,2,0,0
1,14,11,86,46,207,213,8,4,0,0
26,14,16,80,70,112,114,0,3,0,1
0,14,7,57,35,160,150,4,4,0,0
0,14,17,61,26,89,83,1,4,0,0
16,14,17,72,82,43,29,8,8,0,1
0,14,7,66,65,137,153,4,4,0,0
34,14,3,73,70,31,34,0,4,0,0
0,24,13,51,21,163,147,0,0,0,0
0,14,13,30,14,46,44,0,5,0,0
0,14,8,64,31,157,153,4,4,0,0
21,14,12,88,59,112,114,4,4,0,0
0,28,23,30,21,185,167,0,0,0,0
0,18,24,45,13,77,80,3,4,0,0
0,7,12,61,69,82,72,5,8,0,1
0,14,16,54,47,112,114,2,4,0,0
0,28,22,26,22,64,54,0,5,0,0
0,0,3,77,70,154,140,7,7,0,1
16,11,12,56,47,191,210,4,4,0,0
1,10,26,51,58,73,45,7,8,0,0
0,14,13,37,46,160,140,4,4,0,0
0,14,15,29,39,119,137,4,4,0,0
0,14,28,51,9,59,29,4,4,0,0
0,24,14,65,58,195,204,2,2,0,0
87,14,6,66,50,150,166,4,2,0,0
64,14,20,65,80,70,82,8,8,0,0
5,14,7,76,64,112,114,4,4,0,0
0,14,30,60,60,93,103,4,4,0,0
0,25,5,46,30,149,123,0,0,0,0
16,14,21,65,39,112,114,4,4,0,0
0,19,15,68,33,160,160,0,5,0,0
0,14,7,55,55,59,50,4,4,0,0
0,9,3,55,56,100,87,2,7,0,1
24,14,7,73,25,106,125,4,4,0,0
0,14,26,74,74,118,134,0,7,0,1
0,25,17,46,56,120,108,1,0,0,0
0,17,19,60,29,163,144,0,7,0,0
0,14,32,12,11,112,114,4,4,0,1
0,23,24,52,16,60,75,7,1,0,0
0,19,13,14,16,114,100,2,2,0,0
4,14,7,70,47,113,126,8,8,0,0
0,22,9,44,20,165,156,3,7,0,0
1,14,4,72,55,210,212,8,8,0,0
0,32,21,20,31,79,74,0,0,0,0
0,14,5,84,89,153,168,7,7,0,0
0,2,17,47,42,107,103,7,7,0,0
0,27,20,33,42,135,165,1,3,0,0
4,10,3,88,35,181,184,7,7,0,0
5,11,19,76,68,81,108,7,6,0,0
1,0,23,55,61,10,8,7,8,0,1
0,14,15,74,50,159,164,4,4,0,0
38,14,9,63,54,112,114,4,4,0,0
0,14,20,26,32,172,151,4,4,0,0
5,14,15,43,27,186,193,4,4,0,0
1,23,8,58,43,138,147,0,0,0,0
0,14,3,87,38,198,181,4,4,0,0
0,14,15,61,78,106,99,8,8,0,1
13,14,5,84,74,112,114,4,4,0,0
0,14,23,64,62,110,110,8,8,0,0
9,5,20,57,45,116,130,7,7,0,0
0,27,13,35,29,119,131,4,4,0,0
0,14,10,58,40,28,29,1,7,0,0
13,14,10,71,75,32,25,4,4,0,0
0,34,10,38,52,69,34,0,0,0,0
22,14,27,88,54,173,169,4,4,0,1
0,22,21,19,7,76,74,4,4,0,0
0,28,20,38,39,31,58,4,4,0,0
65,6,14,78,64,97,90,7,7,0,0
10,14,22,54,51,36,44,4,4,0,0
1,14,7,87,52,112,114,4,4,0,0
0,15,8,81,73,101,96,7,6,0,1
0,14,39,52,30,9,19,4,4,0,0
0,28,14,47,65,86,77,2,6,0,0
1,0,33,70,84,77,69,8,8,0,1
74,14,19,53,62,17,45,4,4,0,1
4,19,25,28,34,104,129,6,5,0,0
0,17,10,64,53,192,182,5,2,0,0
0,31,21,35,41,138,132,0,0,0,0
0,14,17,61,33,112,114,5,1,0,0
0,14,12,71,27,175,161,7,4,0,0
0,14,7,63,71,151,155,4,4,0,0
0,27,12,62,62,7,5,3,6,0,1
0,14,11,51,51,92,94,4,4,0,0
0,14,19,55,51,102,111,4,4,0,0
0,30,13,5,2,108,85,0,0,0,0
0,14,10,50,42,125,134,4,4,0,0
0,35,23,37,18,82,72,0,0,0,0
0,14,13,60,41,110,94,6,6,0,0
0,10,20,8,9,48,42,3,6,0,1
0,14,19,1,3,110,111,8,4,0,0
0,33,23,43,52,96,104,0,0,0,0
0,29,13,37,42,140,146,6,7,0,0
22,9,44,72,59,2,1,7,7,0,1
81,14,19,87,69,112,114,4,4,0,0
1,14,14,87,42,126,122,8,4,0,1
0,14,23,29,7,41,25,4,4,0,0
6,13,33,87,82,0,1,4,4,0,1
7,14,6,61,79,182,191,8,8,0,0
0,28,21,61,50,137,158,2,6,0,0
1,6,20,62,64,101,140,7,7,0,0
41,14,14,86,53,61,94,8,6,0,0
0,14,20,39,52,62,76,4,4,0,0
13,15,16,52,54,98,145,8,1,0,0
1,14,33,86,94,112,114,4,4,0,1
0,14,20,49,36,112,114,4,4,0,1
0,14,18,48,38,100,104,4,4,0,0
0,8,22,60,56,49,21,7,7,0,1
0,14,13,46,39,99,123,0,6,0,0
0,14,5,46,11,161,155,4,4,0,0
1,23,16,41,75,154,150,7,0,0,0
0,14,16,44,47,112,114,0,4,0,0
0,14,14,77,78,187,185,4,4,0,0
0,30,12,43,49,66,54,0,0,0,0
0,14,9,64,37,173,172,0,7,0,0
0,22,6,60,60,141,131,2,1,0,0
1,20,9,70,30,209,216,0,4,0,0
3,14,13,55,44,187,171,4,4,0,1
30,14,17,56,47,57,81,4,4,0,1
38,14,8,84,69,84,89,4,4,0,0
0,14,8,42,16,178,164,4,4,0,0
16,33,8,53,71,18,28,0,6,0,0
0,14,24,69,75,135,136,6,8,0,0
107,14,29,65,58,7,11,8,8,0,1
1,14,30,32,38,99,112,4,4,0,0
0,14,33,11,10,41,22,4,4,0,0
30,0,26,66,80,170,182,7,7,0,1
0,14,14,45,23,140,131,4,8,0,0
0,14,5,64,53,117,115,4,4,0,1
0,14,21,54,24,132,118,6,7,0,0
15,17,27,69,60,152,137,6,3,0,0
0,14,13,75,63,159,182,8,8,0,0
0,14,6,50,41,31,25,4,3,0,0
0,22,8,60,51,147,151,0,3,0,0
0,14,11,44,29,189,180,0,4,0,0
42,14,18,53,42,20,25,4,4,0,0
32,13,26,62,46,93,152,3,6,0,0
0,4,38,43,78,7,21,7,7,0,1
45,16,17,52,32,153,161,3,0,0,0
0,14,25,24,11,49,45,3,2,0,0
0,14,9,41,34,198,200,4,4,0,0
0,12,9,59,37,105,81,6,2,0,0
0,14,24,29,36,90,67,8,8,0,1
0,14,24,39,9,102,68,0,0,0,0
3,14,22,69,66,69,77,4,4,0,1
101,14,6,85,82,56,58,4,4,0,0
0,14,18,29,46,69,98,4,4,0,0
3,10,5,45,44,226,231,7,1,0,0
0,14,16,62,56,112,114,0,3,0,0
0,14,17,57,33,112,114,4,4,0,0
0,14,10,53,35,135,101,4,4,0,0
76,1,13,81,73,47,60,8,7,0,0
0,8,9,61,65,183,209,4,4,0,0
0,11,2,86,60,192,196,7,0,0,0
16,7,36,66,49,109,173,7,2,0,1
0,24,25,50,21,77,88,0,1,0,0
0,32,16,47,49,108,107,0,0,0,0
0,16,15,28,19,69,74,6,5,0,0
0,14,10,52,63,214,219,4,4,0,0
0,31,22,42,55,40,87,4,4,0,0
0,0,9,55,85,202,203,7,8,0,1
0,14,1,76,51,198,193,4,4,0,0
0,17,6,66,51,226,231,4,4,0,0
1,14,15,58,53,97,94,2,4,0,0
64,18,22,74,41,59,62,2,2,0,0
21,19,4,74,39,213,218,0,0,0,0
14,14,13,75,94,112,114,4,4,0,1
0,14,5,70,55,162,161,7,0,0,0
0,0,21,78,79,38,44,8,8,0,1
0,10,24,43,73,35,51,3,8,0,1
13,14,29,75,54,34,88,4,7,0,0
0,14,13,38,50,112,114,4,4,0,1
0,14,12,65,40,146,156,8,4,0,0
0,4,22,43,52,91,89,7,6,0,0
0,29,14,40,20,128,96,0,6,0,0
0,14,27,57,58,160,165,4,4,0,0
0,14,19,43,38,69,88,4,4,0,0
0,14,24,49,89,7,8,0,8,0,1
13,14,19,40,39,74,88,4,4,0,0
25,33,11,42,35,121,143,7,6,0,0
0,19,27,26,14,47,42,5,6,0,0
0,14,12,29,37,180,185,1,4,0,0
1,30,15,62,25,121,91,1,2,0,1
0,12,12,48,30,219,218,6,5,0,1
0,18,6,74,50,222,224,0,4,0,0
0,14,11,42,27,200,191,4,4,0,0
14,14,28,87,40,6,10,8,8,0,0
0,19,29,67,63,187,183,0,0,0,0
0,8,11,64,49,197,187,7,6,0,0
0,8,19,74,39,141,142,4,4,0,0
0,14,11,39,40,50,60,4,4,0,0
0,19,9,59,59,87,78,1,7,0,0
0,6,15,58,74,190,208,3,6,0,0
103,0,14,56,47,50,90,8,8,0,0
106,10,29,63,56,14,50,7,7,0,1
0,14,21,23,14,112,114,4,4,0,0
0,14,16,53,38,83,67,4,4,0,0
0,14,17,61,51,117,140,4,4,0,0
45,23,11,55,58,146,159,2,1,0,0
61,17,20,33,57,87,133,1,6,0,0
0,18,21,60,44,168,175,0,6,0,0
0,14,9,55,34,216,226,4,4,0,0
29,26,22,58,46,138,131,0,0,0,0
0,14,0,86,39,112,114,4,4,0,0
0,31,20,35,16,145,128,0,0,0,0
145,16,14,63,60,53,48,7,5,0,0
91,10,28,67,50,7,48,6,7,0,1
70,14,31,75,94,0,0,4,4,0,1
0,22,16,69,66,145,148,0,0,0,0
0,14,19,40,38,97,92,4,4,0,0
0,14,7,68,56,153,163,2,2,0,0
117,0,13,80,82,10,9,8,8,0,1
0,14,17,58,42,8,9,4,4,0,0
28,14,15,67,46,167,165,4,0,0,0
0,14,9,70,55,218,219,5,0,0,0
0,2,10,73,72,124,94,7,7,0,0
0,1,10,64,83,117,107,8,8,0,1
0,14,10,70,34,112,114,4,4,0,0
1,33,18,49,63,133,111,4,4,0,0
0,26,18,13,6,68,52,0,6,0,0
0,34,12,22,10,121,126,6,2,0,0
0,29,12,43,52,53,48,2,2,0,0
0,27,10,61,65,42,39,7,7,0,0
0,27,9,10,5,138,124,0,0,0,0
0,14,18,8,13,40,50,0,0,0,0
1,22,11,87,94,82,113,6,6,0,0
0,14,18,47,39,112,114,4,4,0,0
24,19,15,60,30,116,130,7,1,0,0
0,19,18,67,29,160,173,0,5,0,0
1,13,7,60,62,198,212,3,8,0,0
9,6,11,60,81,208,218,2,7,0,1
0,15,33,71,40,80,51,7,6,0,0
0,14,27,60,60,67,70,4,4,0,0
0,14,24,11,5,87,78,4,4,0,0
13,1,16,80,82,155,171,8,8,0,0
0,26,21,60,16,83,73,0,0,0,0
0,26,4,46,20,190,174,0,0,0,0
0,14,12,40,50,7,9,4,4,0,0
0,33,15,30,7,94,69,7,0,0,0
0,27,13,29,34,111,136,0,0,0,0
0,14,15,44,30,145,147,4,4,0,0
0,19,7,67,62,52,48,7,5,0,0
81,17,17,70,54,104,109,4,4,0,1
0,27,17,11,13,59,63,3,5,0,0
0,9,29,46,43,48,81,7,7,0,0
0,3,17,68,69,113,69,4,4,0,1
30,14,13,71,39,169,182,4,4,0,0
0,14,8,55,32,129,99,4,4,0,0
0,35,20,24,19,118,104,0,0,0,0
0,14,18,35,16,47,27,0,3,0,0
20,4,25,69,76,172,186,7,7,0,1
1,9,5,85,70,160,158,1,3,0,0
107,32,18,49,51,154,183,8,8,0,0
79,14,14,63,48,132,131,4,4,0,0
0,28,21,41,42,128,125,0,0,0,0
0,14,16,53,84,112,114,4,4,0,1
49,14,26,75,63,12,34,4,4,0,1
0,15,23,55,56,195,201,7,0,0,0
0,8,20,86,50,196,180,8,0,0,0
0,14,8,69,66,165,183,7,8,0,0
0,9,23,53,39,19,28,7,7,0,0
3,17,15,64,53,59,52,0,7,0,1
20,4,21,78,61,117,135,7,7,0,0
0,13,13,52,23,141,122,5,7,0,1
0,14,11,27,11,173,159,4,4,0,0
6,14,14,60,34,112,114,4,4,0,0
67,17,15,35,37,54,64,2,5,0,0
0,14,19,42,26,12,8,0,4,0,0
0,14,18,33,25,128,141,4,4,0,0
0,14,19,58,53,118,133,4,0,0,1
6,1,6,87,79,59,50,7,8,0,0
0,18,8,29,14,163,158,1,0,0,0
1,14,11,71,49,195,171,4,4,0,0
0,14,17,56,47,136,131,4,4,0,0
0,14,13,48,59,192,201,4,4,0,0
0,14,23,56,79,112,114,4,4,0,0
104,4,22,61,39,51,69,7,7,0,0
0,14,13,54,27,77,59,0,3,0,0
4,2,27,55,57,1,1,7,7,0,1
36,14,11,56,47,124,145,4,4,0,1
0,16,14,45,39,49,66,7,0,0,0
0,14,16,58,45,183,168,0,3,0,0
0,14,13,88,96,158,159,4,4,0,0
0,18,12,64,52,156,163,7,6,0,0
125,14,24,61,70,112,114,4,4,0,1
5,14,18,67,93,80,93,4,4,0,1
0,24,13,33,27,106,87,0,0,0,0
0,22,16,61,52,205,191,0,6,0,0
41,14,15,60,70,146,160,4,4,0,0
15,6,17,77,59,198,220,5,1,0,0
0,25,23,36,13,64,103,1,0,0,0
0,8,13,39,19,192,185,2,7,0,0
3,9,10,54,68,167,165,7,7,0,0
0,25,16,43,50,201,210,6,1,0,0
56,5,18,72,67,135,150,7,7,0,1
28,14,21,47,31,112,114,4,4,0,1
0,18,16,64,46,128,129,0,5,0,1
0,14,16,59,48,34,22,0,8,0,0
21,14,22,76,58,200,197,4,4,0,1
9,14,4,72,74,214,216,7,0,0,0
0,4,41,53,44,145,93,7,7,0,0
0,22,13,43,59,60,64,2,7,0,0
0,14,5,88,37,119,115,4,4,0,0
17,0,25,81,89,110,97,8,8,0,1
10,14,15,88,96,149,156,4,4,0,0
0,14,4,85,73,206,199,4,4,0,0
0,2,16,26,41,9,11,6,7,0,0
0,14,9,22,19,100,117,4,4,0,0
0,18,8,77,40,61,38,4,4,0,1
0,14,6,69,48,221,220,4,4,0,0
0,24,14,35,24,185,178,0,0,0,0
0,14,17,27,4,61,53,4,4,0,0
0,6,20,52,44,113,118,7,7,0,0
15,14,21,88,89,93,137,4,8,0,1
1,14,10,78,55,222,230,4,1,0,0
150,14,32,81,89,136,140,4,4,0,1
0,20,21,39,33,77,110,4,4,0,0
0,14,9,58,29,112,114,4,4,0,0
0,17,23,8,23,155,149,2,6,0,0
0,2,8,78,72,92,94,7,6,0,0
59,14,33,75,35,1,3,4,4,0,0
4,14,22,58,66,157,174,4,4,0,0
0,14,24,44,39,12,15,4,0,0,0
0,19,19,50,32,174,159,5,0,0,0
10,14,18,71,52,71,117,4,4,0,0
1,14,10,88,62,188,204,3,4,0,0
0,16,4,83,59,197,213,0,1,0,0
0,14,20,51,13,12,12,6,4,0,0
